72:72:0.0:b'password#STA:TxTest;TM:1556949025;DISK:7194608.43;PPT:59.6;SQ:16.NET:1#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557775584;DISK:7143120.44;PPT:52.1;NET:3#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557775584;DISK:7143120.44;PPT:52.1;NET:3#\n'
41:41:0.0:b'password#STA:TxTest;TM:1557775612;NET:4#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557775661;DISK:7143100.44;PPT:51.5;NET:10#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557775661;DISK:7143100.44;PPT:51.5;NET:10#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557775690;NET:20#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557775740;DISK:7143076.44;PPT:50.5;NET:30#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557775770;DISK:7143060.44;PPT:51.5;NET:40#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557775792;DISK:7143056.44;PPT:51.5;SQ:30.;NET:11#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557775822;DISK:7143052.44;PPT:51.5;NET:21#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557775843;DISK:7143044.44;PPT:51.;NET:31#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557775873;DISK:7143036.44;PPT:50.5;NET:41#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557775895;DISK:7143024.44;PPT:51.;NET:41#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557775916;NET:12#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557775946;DISK:7143012.44;PPT:50.5;SQ:30.;NET:32#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557775976;DISK:7143004.44;PPT:51.5;SQ:30.;NET:42#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557776013;DISK:7143000.44;PPT:50.5;NET:32#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557776041;NET:42#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557776064;DISK:7142984.44;PPT:50.5;NET:13#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557776093;NET:23#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557776114;NET:33#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557776144;DISK:7142956.44;PPT:51.;NET:43#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557776170;DISK:7142948.44;PPT:51.5;SQ:30.;NET:24#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557776191;NET:34#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557776221;NET:44#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557776244;DISK:7142924.44;PPT:50.5;SQ:30.;NET:25#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557776265;DISK:7142920.44;PPT:51.;NET:35#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557776298;DISK:7142904.44;PPT:52.1;SQ:30.;NET:16#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557776327;NET:26#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557776348;NET:36#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557776378;DISK:7142884.44;PPT:51.;NET:46#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557776403;DISK:7142876.44;PPT:51.5;SQ:30.;NET:27#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557776424;NET:37#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557776454;DISK:7142860.44;PPT:51.;NET:47#\n'
72:72:0.0:b'password#STA:TxTest;TM:1557776509;DISK:7142852.44;PPT:58.;SQ:30.;NET:1#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557776536;DISK:7142840.44;PPT:52.6;SQ:30.;NET:2#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557776555;DISK:7142828.44;PPT:52.1;NET:3#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557776584;DISK:7142824.44;PPT:52.1;NET:4#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557776604;DISK:7142816.44;PPT:51.5;NET:10#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557776632;DISK:7142808.44;PPT:51.5;NET:20#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557776652;DISK:7142804.44;PPT:50.5;NET:30#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557776681;DISK:7142800.44;PPT:50.5;NET:40#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557776702;DISK:7142792.44;PPT:51.;NET:11#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557776731;DISK:7142780.44;PPT:50.5;NET:21#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557776751;DISK:7142776.44;PPT:51.;NET:31#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557776780;DISK:7142768.44;PPT:50.5;NET:41#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557776801;DISK:7142764.44;PPT:50.5;NET:12#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557776830;DISK:7142760.44;PPT:50.5;NET:22#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557776850;DISK:7142748.44;PPT:51.;NET:32#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557776880;DISK:7142744.44;PPT:51.5;NET:42#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557776960;DISK:7142724.44;PPT:52.6;SQ:30.;NET:23#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557776979;DISK:7142720.44;PPT:51.5;NET:33#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557777008;DISK:7142712.44;PPT:51.;NET:43#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557777029;DISK:7142708.44;PPT:50.5;NET:14#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557777058;DISK:7142704.44;PPT:50.5;NET:24#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557777107;DISK:7142688.44;PPT:50.5;SQ:30.;NET:44#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557777128;DISK:7142684.44;PPT:50.5;NET:15#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557777156;DISK:7142676.44;PPT:50.5;NET:25#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557777177;DISK:7142672.44;PPT:50.5;NET:35#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557777206;DISK:7142668.44;PPT:50.5;NET:45#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557777227;DISK:7142656.44;PPT:50.5;NET:16#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557777255;DISK:7142648.44;PPT:50.5;NET:26#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557777275;DISK:7142644.44;PPT:50.5;NET:36#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557777304;DISK:7142636.44;PPT:50.5;NET:46#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557777325;DISK:7142624.44;PPT:51.;NET:17#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557777354;DISK:7142616.44;PPT:50.5;NET:27#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557777374;DISK:7142608.44;PPT:50.5;NET:37#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557777404;DISK:7142600.44;PPT:50.5;NET:47#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557777455;DISK:7142592.44;PPT:54.8;SQ:30.;NET:1#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557777482;DISK:7142584.44;PPT:51.5;NET:2#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557777501;DISK:7142580.44;PPT:51.5;NET:3#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557777529;DISK:7142572.44;PPT:50.5;NET:4#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557777549;DISK:7142564.44;PPT:51.5;NET:10#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557777578;DISK:7142560.44;PPT:51.5;NET:20#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557777598;DISK:7142552.44;PPT:50.5;NET:30#\n'
41:41:0.0:b'password#STA:TxTest;TM:1557777612;NET:1#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557777658;DISK:7142532.44;PPT:51.5;SQ:30.;NET:3#\n'
41:41:0.0:b'password#STA:TxTest;TM:1557777687;NET:4#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557777708;NET:10#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557777738;DISK:7142512.44;PPT:51.;SQ:30.;NET:41#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557777760;DISK:7142504.44;PPT:50.5;NET:12#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557777789;NET:22#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557777811;NET:32#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557777841;DISK:7142484.44;PPT:50.5;NET:42#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557777863;DISK:7142480.44;PPT:50.5;NET:21#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557777883;DISK:7142472.44;PPT:51.;NET:31#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557777913;DISK:7142464.44;PPT:51.;SQ:30.;NET:33#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557777943;DISK:7142456.44;PPT:51.5;NET:43#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557777966;DISK:7142452.44;PPT:50.5;NET:12#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557777993;NET:22#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557778015;DISK:7142424.44;PPT:51.5;NET:32#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557778045;DISK:7142420.44;PPT:50.5;NET:42#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557778067;DISK:7142412.44;PPT:50.5;SQ:30.;NET:15#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557778097;NET:25#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557778118;NET:35#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557778148;DISK:7142392.44;PPT:50.5;NET:45#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557778170;DISK:7142384.44;PPT:50.5;NET:43#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557778222;DISK:7142372.44;PPT:51.5;SQ:30.;NET:36#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557778254;DISK:7142360.44;PPT:52.1;SQ:30.;NET:17#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557778283;NET:27#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557778304;NET:37#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557778335;DISK:7142340.44;PPT:50.5;NET:47#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557778376;DISK:7142008.44;PPT:59.1;NET:7#\n'
65:65:0.0:b'password#STA:TxTest;TM:1557778379;DISK:7141856.44;PPT:58.;NET:7#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557778402;DISK:7142308.44;PPT:55.8;SQ:30.;NET:1#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557778430;DISK:7142296.44;PPT:52.6;NET:1#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557778457;DISK:7142288.44;PPT:51.5;NET:2#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557778476;DISK:7142284.44;PPT:51.5;NET:2#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557778546;DISK:7142264.44;PPT:51.5;SQ:30.;NET:4#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557778567;DISK:7142260.44;PPT:51.5;NET:10#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557778595;DISK:7142248.44;PPT:51.5;NET:10#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557778595;DISK:7142248.44;PPT:51.5;NET:20#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557778623;NET:20#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557778665;DISK:7142236.44;PPT:50.5;NET:30#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557778694;DISK:7142224.44;PPT:51.5;NET:40#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557778716;DISK:7142216.44;PPT:51.5;SQ:30.;NET:11#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557778746;DISK:7142208.44;PPT:51.;SQ:30.;NET:21#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557778767;NET:31#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557778797;DISK:7142188.44;PPT:50.5;NET:41#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557778799;NET:41#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557778872;DISK:7142172.44;PPT:51.;SQ:30.;NET:32#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557778902;DISK:7142160.44;PPT:51.;NET:42#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557778926;DISK:7142152.44;PPT:51.5;SQ:30.;NET:23#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557778947;NET:33#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557778978;DISK:7142136.44;PPT:51.5;NET:43#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557779000;DISK:7142128.44;PPT:51.5;NET:23#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557779020;DISK:7142120.44;PPT:51.;NET:33#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557779050;DISK:7142112.44;PPT:51.5;SQ:30.;NET:34#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557779080;DISK:7142104.44;PPT:50.5;NET:44#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557779104;DISK:7142096.44;PPT:51.5;SQ:30.;NET:24#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557779125;NET:35#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557779156;NET:45#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557779179;DISK:7142076.44;PPT:51.5;SQ:30.;NET:16#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557779208;DISK:7142072.44;PPT:51.;NET:26#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557779229;DISK:7142060.44;PPT:51.;NET:36#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557779229;DISK:7142060.44;PPT:51.;NET:35#\n'
49:49:0.0:b'password#STA:TxTest;TM:1557779260;SQ:30.;NET:45#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557779309;NET:16#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557779339;DISK:7142032.44;PPT:51.;NET:26#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557779339;DISK:7142032.44;PPT:51.;NET:27#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557779360;NET:36#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557779410;DISK:7142004.44;PPT:51.5;NET:46#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557779470;DISK:7142000.44;PPT:56.9;SQ:30.;NET:1#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557779496;DISK:7141988.44;PPT:53.2;NET:2#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557779517;DISK:7141980.44;PPT:52.6;NET:3#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557779545;DISK:7141972.44;PPT:51.5;NET:4#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557779566;DISK:7141960.44;PPT:51.5;SQ:30.;NET:10#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557779594;DISK:7141956.44;PPT:51.5;NET:20#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557779614;DISK:7141948.44;PPT:50.5;NET:30#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557779643;DISK:7141940.44;PPT:51.5;NET:40#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557779664;DISK:7141936.44;PPT:52.1;NET:11#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557779692;DISK:7141928.44;PPT:50.5;NET:21#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557779713;DISK:7141924.44;PPT:51.;NET:31#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557779742;DISK:7141916.44;PPT:51.;NET:41#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557779763;DISK:7141908.44;PPT:51.;NET:12#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557779791;DISK:7141904.44;PPT:51.;NET:22#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557779811;DISK:7141900.44;PPT:51.;NET:32#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557779840;DISK:7141888.44;PPT:51.5;NET:42#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557779861;DISK:7141884.44;PPT:51.;NET:13#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557779890;DISK:7141876.44;PPT:51.;NET:23#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557779910;DISK:7141864.44;PPT:50.5;NET:33#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557779939;DISK:7141860.44;PPT:51.;NET:43#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557779960;DISK:7141856.44;PPT:51.;NET:14#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557779988;DISK:7141848.44;PPT:50.5;NET:24#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557780008;DISK:7141844.44;PPT:51.;NET:34#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780037;DISK:7141836.44;PPT:50.5;NET:44#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780058;DISK:7141824.44;PPT:50.5;NET:15#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557780087;DISK:7141820.44;PPT:51.;NET:25#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780107;DISK:7141816.44;PPT:50.5;NET:35#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780136;DISK:7141808.44;PPT:50.5;NET:45#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780157;DISK:7141804.44;PPT:49.4;NET:16#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780185;DISK:7141796.44;PPT:50.5;NET:26#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780205;DISK:7141788.44;PPT:50.5;NET:36#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780234;DISK:7141784.44;PPT:51.5;NET:46#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780255;DISK:7141776.44;PPT:49.9;NET:17#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780284;DISK:7141772.44;PPT:50.5;NET:27#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780304;DISK:7141768.44;PPT:51.5;NET:37#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780333;DISK:7141752.44;PPT:51.5;NET:47#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557780411;DISK:7141736.44;PPT:52.1;SQ:30.;NET:2#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557780430;DISK:7141724.44;PPT:51.5;NET:3#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557780459;DISK:7141716.44;PPT:51.5;NET:4#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780479;DISK:7141708.44;PPT:50.5;NET:10#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557780507;DISK:7141704.44;PPT:51.;NET:20#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557780527;DISK:7141692.44;PPT:51.;NET:30#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780556;DISK:7141688.44;PPT:50.5;NET:40#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780577;DISK:7141684.44;PPT:50.5;NET:11#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780606;DISK:7141676.44;PPT:50.5;NET:21#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557780685;DISK:7141660.44;PPT:53.7;SQ:30.;NET:41#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557780705;DISK:7141656.44;PPT:51.;NET:12#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780734;DISK:7141652.44;PPT:50.5;NET:22#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780754;DISK:7141644.44;PPT:50.5;NET:32#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780783;DISK:7141640.44;PPT:50.5;NET:42#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780804;DISK:7141636.44;PPT:50.5;NET:13#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780832;DISK:7141628.44;PPT:50.5;NET:23#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780852;DISK:7141616.44;PPT:50.5;NET:33#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780881;DISK:7141604.44;PPT:50.5;NET:43#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780902;DISK:7141600.44;PPT:49.9;NET:14#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780931;DISK:7141588.44;PPT:50.5;NET:24#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780951;DISK:7141584.44;PPT:50.5;NET:34#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557780980;DISK:7141572.44;PPT:50.5;NET:44#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557781001;DISK:7141564.44;PPT:49.9;NET:15#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557781029;DISK:7141556.44;PPT:50.5;NET:25#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557781050;DISK:7141552.44;PPT:50.5;NET:35#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557781079;DISK:7141548.44;PPT:51.;NET:45#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557781100;DISK:7141536.44;PPT:51.5;NET:16#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557781128;DISK:7141532.44;PPT:50.5;NET:26#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557781148;DISK:7141528.44;PPT:50.5;NET:36#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557781177;DISK:7141516.44;PPT:49.9;NET:46#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557781198;DISK:7141512.44;PPT:50.5;NET:17#\n'
41:41:0.0:b'password#STA:TxTest;TM:1557781211;NET:1#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557781255;DISK:7141500.44;PPT:51.;NET:27#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557781275;DISK:7141492.44;PPT:50.5;SQ:30.;NET:37#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557781305;DISK:7141484.44;PPT:51.;NET:47#\n'
41:41:0.0:b'password#STA:TxTest;TM:1557781349;NET:7#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557781396;DISK:7141412.44;PPT:63.4;SQ:30.;NET:44#\n'
49:49:0.0:b'password#STA:TxTest;TM:1557781399;SQ:30.;NET:15#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557781446;DISK:7141388.44;PPT:52.1;NET:1#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557781473;DISK:7141384.44;PPT:52.1;NET:25#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557781493;DISK:7141380.44;PPT:52.6;NET:35#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557781523;DISK:7141368.44;PPT:52.1;NET:45#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557781546;DISK:7141364.44;PPT:51.5;SQ:30.;NET:10#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557781575;NET:20#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557781596;NET:30#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557781626;DISK:7141340.44;PPT:51.5;NET:40#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557781649;DISK:7141328.44;PPT:51.5;NET:46#\n'
42:42:0.0:b'password#STA:TxTest;TM:1557781670;NET:17#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557781700;DISK:7141312.44;PPT:51.5;SQ:30.;NET:31#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557781730;DISK:7141304.44;PPT:51.5;NET:41#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557781754;DISK:7141296.44;PPT:51.5;SQ:30.;NET:47#\n'
73:73:0.0:b'password#STA:TxTest;TM:1557781895;DISK:7141192.44;PPT:60.7;SQ:30.;NET:1#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557781922;DISK:7141180.44;PPT:54.8;NET:2#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557781941;DISK:7141172.44;PPT:53.7;NET:3#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557781969;DISK:7141164.44;PPT:53.2;NET:4#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557781990;DISK:7141160.44;PPT:53.2;NET:10#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557782018;DISK:7141148.44;PPT:53.2;NET:20#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557782038;DISK:7141144.44;PPT:52.6;NET:30#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557782067;DISK:7141136.44;PPT:52.6;NET:40#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557782089;DISK:7141124.44;PPT:52.1;NET:11#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557782117;DISK:7141120.44;PPT:52.1;NET:21#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557782137;DISK:7141116.44;PPT:52.1;NET:31#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557782166;DISK:7141108.44;PPT:52.1;NET:41#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557782187;DISK:7141104.44;PPT:52.1;NET:12#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557782215;DISK:7141092.44;PPT:51.5;NET:22#\n'
74:74:0.0:b'password#STA:TxTest;TM:1557782237;DISK:7141084.44;PPT:51.5;SQ:31.;NET:32#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557782266;DISK:7141076.44;PPT:51.5;NET:42#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557782287;DISK:7141072.44;PPT:52.1;NET:13#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557782315;DISK:7141064.44;PPT:51.5;NET:23#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557782335;DISK:7141060.44;PPT:51.5;NET:33#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557782364;DISK:7141056.44;PPT:51.5;NET:43#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557782385;DISK:7141044.44;PPT:51.5;NET:14#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557782414;DISK:7141040.44;PPT:51.5;NET:24#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557782434;DISK:7141036.44;PPT:50.5;NET:34#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557782463;DISK:7141028.44;PPT:51.5;NET:44#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557782484;DISK:7141024.44;PPT:51.5;NET:15#\n'
66:66:0.0:b'password#STA:TxTest;TM:1557782512;DISK:7141016.44;PPT:51.;NET:25#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557782532;DISK:7141004.44;PPT:50.5;NET:35#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557782561;DISK:7140996.44;PPT:51.5;NET:45#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557782582;DISK:7140992.44;PPT:51.5;NET:16#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557782611;DISK:7140984.44;PPT:51.5;NET:26#\n'
67:67:0.0:b'password#STA:TxTest;TM:1557782631;DISK:7140980.44;PPT:51.5;NET:36#\n'
